0 5.200000 6.000000
1 5.600000 6.000000
2 5.800000 6.000000
3 6.200000 7.000000
4 6.600000 8.000000
5 6.800000 8.000000
6 6.400000 8.000000
7 6.800000 8.000000
8 7.400000 8.000000
9 7.800000 8.000000
10 7.400000 9.000000
11 7.600000 9.000000
12 8.400000 10.000000
13 8.600000 10.000000
14 8.600000 10.000000
15 9.000000 10.000000
16 9.000000 10.000000
17 8.400000 10.000000
18 8.400000 10.000000
19 8.600000 10.000000
20 8.600000 10.000000
